region_id,lon_center,lat_center,Transportation Facilities,Leisure & Entertainment,Companies & Enterprises,Healthcare,Commercial & Residential,Tourist Attractions,Automotive,Life Services,Science & Education & Culture,Shopping & Consumer Goods,Sports & Fitness,Hotels & Accommodations,Financial Institutions,Dining & Cuisine
102,113.925,22.545,0.134,0.046,0.073,0.082,0.066,0.063,0.076,0.068,0.113,0.044,0.071,0.025,0.089,0.05
103,113.935,22.545,0.108,0.087,0.127,0.018,0.073,0.036,0.058,0.036,0.082,0.026,0.11,0.063,0.119,0.055
104,113.945,22.545,0.064,0.069,0.089,0.047,0.055,0.013,0.036,0.05,0.071,0.027,0.072,0.143,0.21,0.053
105,113.955,22.545,0.059,0.107,0.079,0.011,0.057,0.058,0.025,0.044,0.053,0.118,0.081,0.117,0.129,0.063
106,113.965,22.545,0.072,0.05,0.026,0.054,0.057,0.02,0.051,0.081,0.057,0.077,0.078,0.235,0.073,0.07
107,113.975,22.545,0.053,0.218,0.01,0.014,0.037,0.337,0.022,0.049,0.032,0.033,0.098,0.051,0.021,0.025
108,113.985,22.545,0.068,0.132,0.122,0.027,0.069,0.121,0.015,0.032,0.135,0.041,0.136,0.019,0.021,0.061
109,113.995,22.545,0.07,0.016,0.085,0.048,0.039,0.43,0.049,0.024,0.082,0.013,0.06,0.009,0.057,0.019
110,114.005,22.545,0.039,0.079,0.011,0.083,0.043,0.291,0.029,0.05,0.07,0.063,0.1,0.015,0.085,0.042
111,114.015,22.545,0.113,0.048,0.016,0.074,0.069,0.142,0.066,0.051,0.111,0.029,0.124,0.04,0.087,0.032
112,114.025,22.545,0.088,0.044,0.067,0.058,0.039,0.0,0.046,0.075,0.128,0.031,0.112,0.024,0.264,0.023
113,114.035,22.545,0.147,0.027,0.039,0.057,0.06,0.013,0.08,0.069,0.093,0.031,0.133,0.033,0.191,0.028
114,114.045,22.545,0.1,0.014,0.065,0.048,0.061,0.035,0.018,0.049,0.109,0.028,0.09,0.017,0.341,0.025
115,114.055,22.545,0.098,0.012,0.068,0.031,0.031,0.064,0.029,0.027,0.054,0.014,0.028,0.004,0.508,0.029
116,114.065,22.545,0.075,0.04,0.068,0.082,0.06,0.007,0.043,0.057,0.09,0.043,0.084,0.13,0.167,0.054
117,114.075,22.545,0.065,0.076,0.138,0.069,0.043,0.057,0.031,0.055,0.044,0.102,0.072,0.033,0.156,0.056
118,114.085,22.545,0.078,0.049,0.159,0.039,0.067,0.003,0.017,0.076,0.054,0.176,0.035,0.065,0.107,0.076
119,114.095,22.545,0.092,0.072,0.045,0.09,0.051,0.061,0.018,0.068,0.075,0.06,0.054,0.094,0.141,0.078
120,114.105,22.545,0.07,0.07,0.053,0.065,0.058,0.021,0.029,0.061,0.057,0.062,0.073,0.136,0.196,0.049
121,114.115,22.545,0.069,0.162,0.04,0.07,0.055,0.044,0.015,0.079,0.035,0.11,0.059,0.087,0.101,0.075
122,114.125,22.545,0.113,0.117,0.041,0.07,0.07,0.052,0.045,0.085,0.063,0.042,0.071,0.095,0.077,0.058
123,114.135,22.545,0.107,0.056,0.049,0.073,0.103,0.063,0.074,0.085,0.077,0.071,0.027,0.096,0.064,0.055
124,114.145,22.545,0.151,0.027,0.039,0.061,0.107,0.052,0.112,0.047,0.095,0.044,0.091,0.044,0.086,0.045
125,113.905,22.555,0.105,0.007,0.083,0.013,0.071,0.069,0.407,0.034,0.023,0.044,0.018,0.046,0.051,0.026
126,113.915,22.555,0.074,0.022,0.042,0.046,0.053,0.324,0.083,0.042,0.05,0.078,0.103,0.024,0.035,0.022
127,113.925,22.555,0.091,0.089,0.121,0.042,0.082,0.0,0.128,0.058,0.06,0.049,0.114,0.041,0.018,0.108
128,113.935,22.555,0.092,0.07,0.191,0.019,0.079,0.027,0.047,0.028,0.078,0.026,0.078,0.011,0.174,0.08
129,113.945,22.555,0.104,0.028,0.14,0.059,0.103,0.042,0.062,0.041,0.086,0.028,0.127,0.046,0.062,0.07
130,113.955,22.555,0.058,0.023,0.021,0.027,0.094,0.412,0.108,0.042,0.03,0.043,0.139,0.0,0.0,0.003
131,113.965,22.555,0.101,0.016,0.068,0.051,0.091,0.015,0.093,0.059,0.146,0.06,0.168,0.047,0.051,0.035
132,113.975,22.555,0.097,0.054,0.115,0.072,0.082,0.0,0.087,0.043,0.098,0.032,0.123,0.02,0.145,0.033
133,113.985,22.555,0.31,0.0,0.132,0.063,0.075,0.0,0.111,0.083,0.117,0.018,0.056,0.0,0.0,0.033
134,113.995,22.555,0.219,0.0,0.018,0.128,0.085,0.22,0.047,0.084,0.114,0.028,0.0,0.0,0.0,0.057
135,114.005,22.555,0.128,0.021,0.024,0.064,0.068,0.061,0.031,0.069,0.064,0.038,0.24,0.091,0.059,0.042
136,114.015,22.555,0.137,0.01,0.01,0.048,0.062,0.25,0.029,0.054,0.085,0.023,0.243,0.011,0.032,0.007
137,114.025,22.555,0.125,0.107,0.034,0.029,0.077,0.15,0.084,0.043,0.082,0.039,0.144,0.008,0.025,0.051
138,114.035,22.555,0.11,0.043,0.029,0.078,0.079,0.062,0.058,0.075,0.106,0.048,0.091,0.082,0.092,0.044
139,114.045,22.555,0.099,0.019,0.034,0.102,0.068,0.211,0.031,0.059,0.101,0.032,0.092,0.053,0.055,0.045
140,114.055,22.555,0.082,0.047,0.013,0.024,0.012,0.59,0.007,0.021,0.089,0.017,0.0,0.0,0.077,0.022
141,114.065,22.555,0.088,0.059,0.032,0.037,0.054,0.044,0.041,0.073,0.143,0.079,0.101,0.028,0.173,0.048
142,114.075,22.555,0.15,0.014,0.058,0.105,0.07,0.228,0.061,0.059,0.033,0.048,0.0,0.048,0.07,0.056
143,114.085,22.555,0.112,0.008,0.054,0.106,0.059,0.049,0.026,0.068,0.178,0.051,0.118,0.034,0.107,0.029
144,114.095,22.555,0.097,0.043,0.066,0.097,0.039,0.052,0.043,0.073,0.214,0.046,0.082,0.025,0.075,0.048
145,114.105,22.555,0.094,0.064,0.058,0.104,0.076,0.036,0.059,0.072,0.068,0.046,0.052,0.151,0.062,0.057
146,114.115,22.555,0.087,0.054,0.045,0.075,0.072,0.139,0.026,0.06,0.072,0.121,0.061,0.085,0.057,0.046
147,114.125,22.555,0.085,0.061,0.038,0.112,0.092,0.02,0.037,0.075,0.106,0.079,0.069,0.107,0.033,0.086
148,114.135,22.555,0.066,0.081,0.039,0.132,0.066,0.033,0.029,0.095,0.086,0.104,0.076,0.042,0.055,0.097
149,114.145,22.555,0.112,0.009,0.032,0.031,0.077,0.194,0.095,0.046,0.062,0.041,0.146,0.039,0.072,0.044
150,113.905,22.565,0.085,0.097,0.025,0.099,0.054,0.035,0.041,0.065,0.093,0.104,0.058,0.052,0.121,0.072
151,113.915,22.565,0.128,0.0,0.13,0.055,0.104,0.04,0.138,0.058,0.105,0.053,0.123,0.034,0.0,0.034
152,113.925,22.565,0.098,0.0,0.07,0.023,0.155,0.0,0.388,0.035,0.094,0.009,0.105,0.0,0.0,0.023
153,113.935,22.565,0.103,0.0,0.214,0.006,0.13,0.032,0.174,0.07,0.042,0.026,0.113,0.009,0.053,0.026
154,113.945,22.565,0.07,0.036,0.068,0.11,0.095,0.035,0.08,0.084,0.076,0.062,0.077,0.113,0.0,0.095
155,113.955,22.565,0.036,0.038,0.057,0.032,0.05,0.091,0.379,0.045,0.039,0.036,0.079,0.034,0.037,0.047
156,113.965,22.565,0.083,0.053,0.024,0.038,0.041,0.0,0.476,0.03,0.04,0.023,0.085,0.042,0.038,0.027
157,113.975,22.565,0.09,0.039,0.022,0.094,0.062,0.115,0.096,0.087,0.133,0.05,0.083,0.018,0.058,0.052
158,113.985,22.565,0.139,0.056,0.021,0.202,0.098,0.055,0.117,0.065,0.092,0.03,0.095,0.0,0.0,0.03
159,113.995,22.565,0.0,0.0,0.058,0.0,0.179,0.696,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0
160,114.005,22.565,0.086,0.138,0.006,0.026,0.052,0.136,0.0,0.039,0.106,0.01,0.354,0.038,0.0,0.009
161,114.015,22.565,0.09,0.0,0.016,0.073,0.08,0.374,0.16,0.066,0.065,0.019,0.054,0.0,0.0,0.004
162,114.025,22.565,0.125,0.019,0.064,0.044,0.058,0.038,0.307,0.045,0.066,0.026,0.041,0.074,0.062,0.033
163,114.035,22.565,0.079,0.061,0.026,0.164,0.051,0.053,0.059,0.092,0.048,0.097,0.052,0.065,0.057,0.094
164,114.045,22.565,0.064,0.082,0.028,0.108,0.055,0.048,0.081,0.079,0.07,0.066,0.063,0.092,0.066,0.096
165,114.055,22.565,0.102,0.039,0.049,0.111,0.081,0.076,0.096,0.079,0.059,0.053,0.083,0.04,0.047,0.086
166,114.065,22.565,0.13,0.072,0.053,0.05,0.103,0.094,0.101,0.053,0.052,0.03,0.041,0.046,0.136,0.037
167,114.075,22.565,0.026,0.0,0.002,0.0,0.019,0.875,0.01,0.019,0.025,0.002,0.021,0.0,0.0,0.0
168,114.085,22.565,0.136,0.034,0.046,0.065,0.086,0.133,0.05,0.043,0.03,0.019,0.275,0.046,0.014,0.025
169,114.095,22.565,0.076,0.058,0.12,0.052,0.066,0.012,0.156,0.066,0.069,0.068,0.048,0.057,0.084,0.065
170,114.105,22.565,0.055,0.064,0.054,0.049,0.056,0.026,0.239,0.04,0.031,0.143,0.043,0.06,0.08,0.06
171,114.115,22.565,0.097,0.024,0.035,0.07,0.117,0.189,0.033,0.07,0.077,0.111,0.045,0.045,0.039,0.049
172,114.125,22.565,0.099,0.042,0.043,0.14,0.076,0.045,0.056,0.073,0.087,0.125,0.059,0.038,0.08,0.037
173,114.135,22.565,0.078,0.048,0.023,0.087,0.087,0.119,0.031,0.087,0.103,0.073,0.093,0.04,0.039,0.093
174,114.145,22.565,0.01,0.058,0.009,0.0,0.058,0.567,0.049,0.038,0.088,0.023,0.099,0.0,0.0,0.0
175,113.905,22.575,0.09,0.052,0.081,0.09,0.078,0.03,0.059,0.075,0.123,0.055,0.107,0.033,0.064,0.062
176,113.915,22.575,0.155,0.022,0.165,0.03,0.133,0.044,0.076,0.059,0.12,0.038,0.057,0.018,0.027,0.055
177,113.925,22.575,0.115,0.0,0.242,0.034,0.236,0.071,0.015,0.037,0.041,0.024,0.062,0.01,0.058,0.055
178,113.935,22.575,0.099,0.053,0.148,0.064,0.077,0.0,0.053,0.052,0.081,0.04,0.126,0.064,0.076,0.066
179,113.945,22.575,0.078,0.12,0.09,0.038,0.092,0.0,0.109,0.065,0.041,0.062,0.033,0.101,0.069,0.102
180,113.955,22.575,0.099,0.031,0.023,0.079,0.088,0.081,0.117,0.079,0.11,0.075,0.053,0.056,0.05,0.059
181,113.965,22.575,0.048,0.016,0.075,0.012,0.069,0.094,0.249,0.056,0.033,0.04,0.15,0.096,0.013,0.05
182,113.975,22.575,0.0,0.0,0.0,0.0,0.0,0.954,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0
183,113.985,22.575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,113.995,22.575,0.0,0.0,0.0,0.0,0.0,0.974,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.01
185,114.005,22.575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,114.015,22.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,114.025,22.575,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.023,0.031,0.0,0.0,0.0,0.0,0.0
188,114.035,22.575,0.122,0.046,0.027,0.075,0.077,0.149,0.058,0.039,0.139,0.031,0.208,0.0,0.0,0.03
189,114.045,22.575,0.127,0.034,0.024,0.065,0.047,0.1,0.187,0.061,0.082,0.035,0.102,0.019,0.082,0.035
190,114.055,22.575,0.084,0.097,0.065,0.045,0.063,0.014,0.07,0.063,0.09,0.068,0.08,0.059,0.134,0.066
191,114.065,22.575,0.164,0.035,0.05,0.103,0.092,0.034,0.114,0.074,0.104,0.045,0.075,0.033,0.042,0.033
192,114.075,22.575,0.144,0.0,0.037,0.057,0.159,0.059,0.152,0.059,0.099,0.035,0.103,0.0,0.072,0.025
193,114.085,22.575,0.163,0.019,0.05,0.05,0.127,0.037,0.141,0.063,0.048,0.041,0.128,0.061,0.03,0.043
194,114.095,22.575,0.09,0.024,0.027,0.072,0.07,0.08,0.324,0.068,0.05,0.062,0.014,0.036,0.02,0.062
195,114.105,22.575,0.12,0.023,0.068,0.03,0.089,0.046,0.234,0.058,0.034,0.104,0.013,0.077,0.038,0.066
196,114.115,22.575,0.081,0.043,0.05,0.05,0.069,0.256,0.055,0.067,0.048,0.11,0.019,0.028,0.076,0.048
197,114.125,22.575,0.102,0.025,0.095,0.047,0.085,0.014,0.043,0.06,0.074,0.224,0.064,0.037,0.083,0.044
198,114.135,22.575,0.095,0.067,0.012,0.118,0.081,0.081,0.055,0.072,0.104,0.066,0.106,0.026,0.063,0.053
199,114.145,22.575,0.01,0.0,0.005,0.0,0.029,0.785,0.024,0.032,0.029,0.006,0.049,0.031,0.0,0.0
200,113.905,22.585,0.07,0.042,0.123,0.053,0.156,0.037,0.146,0.048,0.037,0.038,0.036,0.141,0.011,0.064
201,113.915,22.585,0.115,0.044,0.181,0.031,0.085,0.0,0.08,0.057,0.06,0.093,0.043,0.069,0.066,0.075
202,113.925,22.585,0.079,0.091,0.123,0.055,0.109,0.128,0.088,0.038,0.027,0.044,0.078,0.036,0.042,0.062
203,113.935,22.585,0.119,0.086,0.14,0.025,0.071,0.085,0.027,0.022,0.143,0.022,0.092,0.036,0.07,0.062
204,113.945,22.585,0.064,0.149,0.038,0.098,0.07,0.043,0.034,0.072,0.07,0.046,0.071,0.103,0.036,0.107
205,113.955,22.585,0.055,0.086,0.084,0.064,0.07,0.063,0.09,0.059,0.08,0.099,0.086,0.052,0.044,0.068
206,113.965,22.585,0.072,0.088,0.094,0.053,0.086,0.029,0.044,0.069,0.071,0.054,0.076,0.129,0.012,0.122
207,113.975,22.585,0.068,0.063,0.078,0.0,0.032,0.125,0.187,0.036,0.032,0.01,0.271,0.035,0.051,0.012
208,113.985,22.585,0.071,0.0,0.169,0.06,0.14,0.156,0.033,0.045,0.162,0.032,0.0,0.087,0.0,0.045
209,113.995,22.585,0.0,0.0,0.012,0.0,0.073,0.566,0.0,0.122,0.11,0.044,0.0,0.0,0.0,0.073
210,114.005,22.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211,114.015,22.585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,114.025,22.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,114.035,22.585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,114.045,22.585,0.0,0.0,0.046,0.0,0.0,0.0,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,114.055,22.585,0.026,0.0,0.024,0.0,0.0,0.0,0.737,0.005,0.037,0.002,0.166,0.0,0.0,0.003
216,114.065,22.585,0.043,0.0,0.02,0.0,0.183,0.0,0.0,0.045,0.062,0.012,0.62,0.0,0.0,0.015
217,114.075,22.585,0.183,0.0,0.022,0.0,0.19,0.269,0.0,0.039,0.035,0.014,0.117,0.075,0.055,0.0
218,114.085,22.585,0.0,0.0,0.0,0.0,0.729,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0
219,114.095,22.585,0.082,0.0,0.089,0.0,0.156,0.0,0.13,0.015,0.0,0.008,0.396,0.0,0.124,0.0
220,114.105,22.585,0.082,0.016,0.08,0.03,0.084,0.078,0.291,0.1,0.024,0.067,0.034,0.026,0.038,0.049
221,114.115,22.585,0.119,0.078,0.069,0.051,0.071,0.022,0.123,0.078,0.077,0.086,0.053,0.049,0.045,0.079
222,114.125,22.585,0.062,0.07,0.049,0.1,0.123,0.137,0.162,0.049,0.071,0.082,0.03,0.01,0.0,0.057
223,114.135,22.585,0.097,0.035,0.05,0.08,0.102,0.041,0.068,0.087,0.105,0.091,0.108,0.027,0.039,0.069
224,114.145,22.585,0.086,0.0,0.022,0.02,0.014,0.632,0.023,0.055,0.027,0.005,0.092,0.0,0.0,0.024
225,113.905,22.595,0.192,0.0,0.011,0.0,0.375,0.265,0.057,0.013,0.0,0.014,0.0,0.074,0.0,0.0
226,113.915,22.595,0.095,0.0,0.076,0.0,0.168,0.0,0.225,0.025,0.272,0.114,0.0,0.0,0.0,0.025
227,113.925,22.595,0.062,0.0,0.316,0.044,0.116,0.0,0.073,0.022,0.103,0.038,0.099,0.063,0.046,0.018
228,113.935,22.595,0.264,0.0,0.139,0.081,0.0,0.0,0.0,0.02,0.216,0.086,0.181,0.0,0.0,0.013
229,113.945,22.595,0.079,0.074,0.049,0.014,0.07,0.073,0.031,0.072,0.118,0.036,0.064,0.173,0.06,0.086
230,113.955,22.595,0.125,0.07,0.047,0.07,0.064,0.194,0.095,0.044,0.104,0.031,0.06,0.039,0.034,0.022
231,113.965,22.595,0.03,0.023,0.016,0.019,0.016,0.761,0.008,0.012,0.066,0.007,0.023,0.002,0.012,0.005
232,113.975,22.595,0.015,0.012,0.024,0.0,0.022,0.704,0.005,0.012,0.054,0.011,0.074,0.014,0.02,0.034
233,113.985,22.595,0.065,0.068,0.082,0.085,0.062,0.027,0.043,0.063,0.118,0.047,0.087,0.052,0.109,0.092
234,113.995,22.595,0.06,0.096,0.055,0.051,0.041,0.038,0.012,0.062,0.167,0.054,0.124,0.085,0.054,0.099
235,114.005,22.595,0.112,0.0,0.185,0.069,0.114,0.0,0.0,0.051,0.092,0.036,0.077,0.247,0.0,0.017
236,114.015,22.595,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.0,0.0,0.283,0.0,0.0,0.021
237,114.025,22.595,0.262,0.368,0.091,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,114.035,22.595,0.045,0.084,0.007,0.0,0.021,0.498,0.143,0.016,0.022,0.009,0.145,0.0,0.0,0.011
239,114.045,22.595,0.102,0.092,0.023,0.087,0.064,0.045,0.145,0.071,0.099,0.044,0.059,0.063,0.018,0.089
240,114.055,22.595,0.17,0.06,0.034,0.023,0.076,0.0,0.101,0.062,0.137,0.036,0.256,0.033,0.0,0.011
241,114.065,22.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,114.075,22.595,0.0,0.0,0.0,0.0,0.0,0.954,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0
243,114.085,22.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,114.095,22.595,0.0,0.37,0.015,0.0,0.047,0.364,0.156,0.0,0.047,0.0,0.0,0.0,0.0,0.0
245,114.105,22.595,0.052,0.048,0.049,0.122,0.088,0.036,0.155,0.086,0.072,0.12,0.046,0.023,0.019,0.083
246,114.115,22.595,0.064,0.046,0.015,0.154,0.054,0.013,0.076,0.097,0.098,0.104,0.102,0.022,0.075,0.08
247,114.125,22.595,0.054,0.09,0.02,0.103,0.048,0.031,0.069,0.079,0.126,0.099,0.113,0.014,0.072,0.081
248,114.135,22.595,0.054,0.0,0.136,0.083,0.055,0.257,0.037,0.061,0.089,0.04,0.075,0.0,0.07,0.044
249,114.145,22.595,0.011,0.0,0.0,0.024,0.0,0.728,0.0,0.017,0.032,0.0,0.053,0.135,0.0,0.0
250,113.905,22.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,113.915,22.605,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.033,0.564,0.0,0.0,0.0
252,113.925,22.605,0.093,0.26,0.277,0.0,0.132,0.0,0.11,0.049,0.066,0.013,0.0,0.0,0.0,0.0
253,113.935,22.605,0.025,0.114,0.197,0.022,0.014,0.225,0.084,0.013,0.08,0.127,0.049,0.016,0.023,0.009
254,113.945,22.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,113.955,22.605,0.0,0.42,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.359,0.115,0.0,0.0
256,113.965,22.605,0.021,0.044,0.005,0.0,0.004,0.774,0.012,0.005,0.019,0.004,0.062,0.04,0.0,0.009
257,113.975,22.605,0.0,0.124,0.0,0.0,0.063,0.488,0.0,0.012,0.0,0.0,0.213,0.0,0.1,0.0
258,113.985,22.605,0.051,0.0,0.024,0.037,0.145,0.0,0.04,0.018,0.415,0.005,0.164,0.0,0.077,0.024
259,113.995,22.605,0.015,0.0,0.027,0.0,0.084,0.0,0.0,0.039,0.443,0.017,0.283,0.0,0.067,0.026
260,114.005,22.605,0.071,0.132,0.038,0.101,0.033,0.0,0.028,0.093,0.051,0.043,0.113,0.145,0.106,0.046
261,114.015,22.605,0.036,0.205,0.017,0.078,0.0,0.402,0.0,0.077,0.0,0.01,0.175,0.0,0.0,0.0
262,114.025,22.605,0.106,0.038,0.023,0.063,0.058,0.075,0.048,0.074,0.162,0.036,0.076,0.07,0.133,0.037
263,114.035,22.605,0.065,0.064,0.041,0.101,0.057,0.063,0.098,0.106,0.104,0.062,0.086,0.079,0.003,0.071
264,114.045,22.605,0.027,0.049,0.02,0.061,0.206,0.03,0.113,0.079,0.042,0.069,0.069,0.123,0.032,0.077
265,114.055,22.605,0.067,0.087,0.151,0.041,0.082,0.025,0.061,0.061,0.083,0.064,0.08,0.024,0.106,0.069
266,114.065,22.605,0.015,0.0,0.119,0.0,0.108,0.0,0.036,0.04,0.087,0.03,0.293,0.094,0.138,0.038
267,114.075,22.605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,114.085,22.605,0.0,0.0,0.0,0.0,0.0,0.954,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0
269,114.095,22.605,0.061,0.107,0.062,0.089,0.045,0.141,0.128,0.057,0.146,0.086,0.0,0.0,0.014,0.064
270,114.105,22.605,0.028,0.089,0.019,0.091,0.171,0.009,0.058,0.106,0.045,0.089,0.061,0.078,0.032,0.125
271,114.115,22.605,0.07,0.116,0.026,0.088,0.055,0.045,0.024,0.087,0.048,0.065,0.07,0.158,0.06,0.088
272,114.125,22.605,0.063,0.057,0.071,0.087,0.094,0.028,0.079,0.08,0.113,0.084,0.098,0.026,0.046,0.073
273,114.135,22.605,0.056,0.106,0.053,0.072,0.062,0.208,0.05,0.067,0.076,0.058,0.106,0.024,0.014,0.048
274,114.145,22.605,0.057,0.129,0.06,0.073,0.079,0.08,0.049,0.102,0.057,0.073,0.035,0.071,0.027,0.106
275,113.905,22.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,113.915,22.615,0.0,0.0,0.226,0.0,0.0,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,113.925,22.615,0.088,0.089,0.363,0.085,0.034,0.0,0.038,0.067,0.023,0.113,0.0,0.0,0.0,0.099
278,113.935,22.615,0.023,0.131,0.119,0.0,0.033,0.0,0.333,0.099,0.034,0.099,0.112,0.0,0.0,0.017
279,113.945,22.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,113.955,22.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,113.965,22.615,0.087,0.407,0.04,0.031,0.165,0.0,0.034,0.031,0.083,0.045,0.0,0.0,0.066,0.01
282,113.975,22.615,0.013,0.0,0.27,0.057,0.076,0.147,0.0,0.056,0.019,0.038,0.192,0.123,0.0,0.009
283,113.985,22.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,113.995,22.615,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436
285,114.005,22.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
286,114.015,22.615,0.076,0.039,0.194,0.015,0.088,0.0,0.016,0.062,0.049,0.037,0.0,0.277,0.063,0.084
287,114.025,22.615,0.2,0.024,0.055,0.018,0.056,0.062,0.03,0.06,0.02,0.055,0.013,0.315,0.032,0.06
288,114.035,22.615,0.043,0.076,0.054,0.088,0.114,0.012,0.028,0.087,0.072,0.052,0.049,0.21,0.02,0.094
289,114.045,22.615,0.058,0.037,0.032,0.075,0.109,0.018,0.185,0.107,0.076,0.082,0.072,0.056,0.008,0.083
290,114.055,22.615,0.069,0.043,0.094,0.071,0.085,0.028,0.177,0.084,0.051,0.067,0.079,0.051,0.017,0.085
291,114.065,22.615,0.06,0.025,0.061,0.107,0.131,0.0,0.079,0.075,0.154,0.058,0.167,0.019,0.021,0.043
292,114.075,22.615,0.046,0.519,0.021,0.0,0.066,0.0,0.11,0.0,0.066,0.013,0.0,0.142,0.0,0.016
293,114.085,22.615,0.0,0.0,0.636,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0
294,114.095,22.615,0.093,0.02,0.076,0.077,0.086,0.0,0.212,0.062,0.123,0.064,0.069,0.022,0.049,0.046
295,114.105,22.615,0.047,0.066,0.035,0.109,0.115,0.015,0.037,0.118,0.059,0.124,0.02,0.083,0.05,0.123
296,114.115,22.615,0.032,0.054,0.035,0.139,0.061,0.015,0.038,0.128,0.035,0.166,0.033,0.043,0.066,0.157
297,114.125,22.615,0.081,0.071,0.032,0.098,0.074,0.042,0.136,0.081,0.098,0.048,0.073,0.027,0.098,0.039
298,114.135,22.615,0.055,0.062,0.025,0.095,0.078,0.055,0.021,0.099,0.161,0.092,0.089,0.051,0.03,0.088
299,114.145,22.615,0.032,0.101,0.036,0.099,0.062,0.047,0.024,0.115,0.089,0.104,0.095,0.032,0.035,0.128
300,113.905,22.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,113.915,22.625,0.0,0.268,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.458,0.0,0.0,0.017
302,113.925,22.625,0.243,0.273,0.224,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.234,0.0,0.0,0.0
303,113.935,22.625,0.038,0.054,0.096,0.13,0.045,0.071,0.091,0.101,0.073,0.084,0.0,0.059,0.058,0.098
304,113.945,22.625,0.0,0.578,0.024,0.0,0.0,0.0,0.0,0.0,0.074,0.058,0.248,0.0,0.0,0.018
305,113.955,22.625,0.0,0.575,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.037
306,113.965,22.625,0.022,0.061,0.137,0.093,0.061,0.06,0.038,0.083,0.07,0.126,0.052,0.116,0.0,0.083
307,113.975,22.625,0.04,0.124,0.148,0.052,0.113,0.049,0.021,0.062,0.038,0.115,0.053,0.061,0.02,0.105
308,113.985,22.625,0.0,0.0,0.27,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
309,113.995,22.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,114.005,22.625,0.069,0.0,0.032,0.148,0.0,0.0,0.653,0.0,0.099,0.0,0.0,0.0,0.0,0.0
311,114.015,22.625,0.034,0.174,0.053,0.045,0.014,0.026,0.028,0.1,0.112,0.056,0.108,0.16,0.028,0.061
